Distance_km,Clean_dB,Noisy_dB
1.541177058852942672e+01,-3.732354117705885432e+00,-2.021190323005740641e+00
1.541277063853192786e+01,-3.732554127706385838e+00,-2.050371423772050949e+00
1.541377068853442722e+01,-3.732754137706885356e+00,-5.697893296653708362e+00
1.541477073853692836e+01,-3.732954147707385761e+00,-3.432389910621244766e+00
1.541577078853942773e+01,-3.733154157707885723e+00,-4.593885720222053770e+00
1.541677083854192709e+01,-3.733354167708385685e+00,-2.822224198665976846e+00
1.541777088854442823e+01,-3.733554177708885646e+00,-5.362107486985273397e+00
1.541877093854692760e+01,-3.733754187709385608e+00,-4.809269346798243916e+00
1.541977098854942874e+01,-3.733954197709886014e+00,-3.929844139188076735e+00
1.542077103855192810e+01,-3.734154207710385531e+00,-3.603698178289477916e+00
1.542177108855442924e+01,-3.734354217710885937e+00,-1.767838531677278269e+01
1.542277113855692861e+01,-3.734554227711385899e+00,-6.448001265940134452e+00
1.542377118855942797e+01,-3.734754237711885860e+00,-5.567251421674987988e+00
1.542477123856192911e+01,-3.734954247712385822e+00,-2.152942380043484150e+00
1.542577128856442847e+01,-3.735154257712885784e+00,-4.298167106199125342e+00
1.542677133856692961e+01,-3.735354267713386189e+00,-5.475385405629802804e+00
1.542777138856942898e+01,-3.735554277713885707e+00,-2.174881817333097267e+00
1.542877143857193012e+01,-3.735754287714386113e+00,-4.530842290581596821e+00
1.542977148857442948e+01,-3.735954297714886074e+00,-3.811781277639343823e+00
1.543077153857692885e+01,-3.736154307715386036e+00,-2.816882634729013013e+00
1.543177158857942999e+01,-3.736354317715885998e+00,-4.012789892037742945e+00
1.543277163858192935e+01,-3.736554327716385959e+00,-6.191854920986836319e+00
1.543377168858443049e+01,-3.736754337716886365e+00,-3.363092820331849531e+00
1.543477173858692986e+01,-3.736954347717385883e+00,-3.417149097371615873e+00
1.543577178858943100e+01,-3.737154357717886288e+00,-5.000000000000000000e+01
1.543677183859193036e+01,-3.737354367718386250e+00,-3.458350420153540661e+00
1.543777188859442973e+01,-3.737554377718886212e+00,-1.365875163503732992e+01
1.543877193859693087e+01,-3.737754387719386173e+00,-2.034155354300067664e+00
1.543977198859943023e+01,-3.737954397719886135e+00,-2.426657163658901162e+00
1.544077203860193137e+01,-3.738154407720386541e+00,-1.877024290955386698e+00
1.544177208860443073e+01,-3.738354417720886058e+00,-6.100839098495825397e+00
1.544277213860693010e+01,-3.738554427721386020e+00,-2.816998724607262083e+00
1.544377218860943124e+01,-3.738754437721886426e+00,-7.757199398341729335e+00
1.544477223861193060e+01,-3.738954447722386387e+00,-1.753365477301668918e+00
1.544577228861443174e+01,-3.739154457722886349e+00,-3.728376075314503879e+00
1.544677233861693111e+01,-3.739354467723386310e+00,-5.812740259722311009e+00
1.544777238861943225e+01,-3.739554477723886716e+00,-3.928013791031343960e+00
1.544877243862193161e+01,-3.739754487724386234e+00,-1.010308981730349132e+01
1.544977248862443098e+01,-3.739954497724886195e+00,-3.675731207043795745e+00
1.545077253862693212e+01,-3.740154507725386601e+00,-2.677984294951285538e+00
1.545177258862943148e+01,-3.740354517725886563e+00,-4.368132066953644532e+00
1.545277263863193262e+01,-3.740554527726386524e+00,-6.889728964985243564e+00
1.545377268863443199e+01,-3.740754537726886486e+00,-2.486207929966067542e+00
1.545477273863693313e+01,-3.740954547727386892e+00,-4.613301601065253443e+00
1.545577278863943249e+01,-3.741154557727886409e+00,-1.051632466429112966e+01
1.545677283864193186e+01,-3.741354567728386371e+00,-2.069797865002313664e+00
1.545777288864443300e+01,-3.741554577728886777e+00,-2.237684980962104220e+00
1.545877293864693236e+01,-3.741754587729386738e+00,-2.383445874655899743e+00
1.545977298864943350e+01,-3.741954597729886700e+00,-2.243731757713645081e+00
1.546077303865193286e+01,-3.742154607730386662e+00,-7.349660036446524991e+00
1.546177308865443401e+01,-3.742354617730887067e+00,-3.774392732541014706e+00
1.546277313865693337e+01,-3.742554627731386585e+00,-1.793727111919797945e+00
1.546377318865943273e+01,-3.742754637731886547e+00,-5.000000000000000000e+01
1.546477323866193387e+01,-3.742954647732386952e+00,-3.570242028650907784e+00
1.546577328866443324e+01,-3.743154657732886914e+00,-6.120824811313200442e+00
1.546677333866693438e+01,-3.743354667733386876e+00,-3.191785715749213992e+00
1.546777338866943374e+01,-3.743554677733886837e+00,-4.331864789377186220e+00
1.546877343867193488e+01,-3.743754687734387243e+00,-1.653461827854717736e+00
1.546977348867443425e+01,-3.743954697734886761e+00,-3.051756040876634657e+00
1.547077353867693361e+01,-3.744154707735386722e+00,-1.278132601369993626e+00
1.547177358867943475e+01,-3.744354717735887128e+00,-3.402427414066943712e+00
1.547277363868193412e+01,-3.744554727736387090e+00,-4.744028652409798319e+00
1.547377368868443526e+01,-3.744754737736887051e+00,-4.212521906535210192e+00
1.547477373868693462e+01,-3.744954747737387013e+00,-2.102762234419556897e+00
1.547577378868943576e+01,-3.745154757737887419e+00,-4.780262667269352228e+00
1.547677383869193513e+01,-3.745354767738386936e+00,-5.860472527643322493e+00
1.547777388869443449e+01,-3.745554777738886898e+00,-3.454363890894544653e+00
1.547877393869693563e+01,-3.745754787739387304e+00,-2.720514293427106267e+00
1.547977398869943499e+01,-3.745954797739887265e+00,-4.096461395528057992e+00
1.548077403870193613e+01,-3.746154807740387227e+00,-2.126252716521150443e+00
1.548177408870443550e+01,-3.746354817740887189e+00,-2.772253886703818004e+00
1.548277413870693664e+01,-3.746554827741387594e+00,-3.382133000416267521e+00
1.548377418870943600e+01,-3.746754837741887112e+00,-4.675784650405489629e+00
1.548477423871193537e+01,-3.746954847742387074e+00,-6.995085807137833456e+00
1.548577428871443651e+01,-3.747154857742887479e+00,-1.516703855821430968e+00
1.548677433871693587e+01,-3.747354867743387441e+00,-4.924334692388666390e+00
1.548777438871943701e+01,-3.747554877743887403e+00,-5.370895703490826456e+00
1.548877443872193638e+01,-3.747754887744387364e+00,-8.259424724063880063e+00
1.548977448872443752e+01,-3.747954897744887770e+00,-5.266428513323713645e+00
1.549077453872693688e+01,-3.748154907745387288e+00,-5.482301294257552193e+00
1.549177458872943625e+01,-3.748354917745887249e+00,-8.614727616848374403e-01
1.549277463873193739e+01,-3.748554927746387655e+00,-3.019451895069435565e+00
1.549377468873443675e+01,-3.748754937746887617e+00,-4.501057263492931781e+00
1.549477473873693789e+01,-3.748954947747387578e+00,-2.570722825964646852e+00
1.549577478873943726e+01,-3.749154957747887540e+00,-4.191358094209501672e+00
1.549677483874193840e+01,-3.749354967748387946e+00,-2.466859297201717816e+00
1.549777488874443776e+01,-3.749554977748887463e+00,-2.959849737905840605e+00
1.549877493874693712e+01,-3.749754987749387425e+00,-1.875985996930255251e+00
1.549977498874943826e+01,-3.749954997749887831e+00,-2.021073420502943474e+00
1.550077503875193763e+01,-3.750155007750387792e+00,-3.570356969035072048e+00
1.550177508875443877e+01,-3.750355017750887754e+00,-1.385938279235709736e+01
1.550277513875693813e+01,-3.750555027751387716e+00,-2.062777628496568649e+00
1.550377518875943927e+01,-3.750755037751888121e+00,-4.475948182681941390e-01
1.550477523876193864e+01,-3.750955047752387639e+00,-5.426797748608368721e+00
1.550577528876443800e+01,-3.751155057752887600e+00,-1.290422556683400046e+01
1.550677533876693914e+01,-3.751355067753388006e+00,-4.626115227473010627e+00
1.550777538876943851e+01,-3.751555077753887968e+00,-6.747368559802763954e+00
1.550877543877193965e+01,-3.751755087754387930e+00,-2.219776307580445973e+00
1.550977548877443901e+01,-3.751955097754887891e+00,-5.862737446867924085e+00
1.551077553877694015e+01,-3.752155107755388297e+00,-4.639575380013281958e+00
1.551177558877943952e+01,-3.752355117755887814e+00,-5.000000000000000000e+01
1.551277563878193888e+01,-3.752555127756387776e+00,-5.043532798987032884e+00
1.551377568878444002e+01,-3.752755137756888182e+00,-3.609532863804822522e+00
1.551477573878693939e+01,-3.752955147757388144e+00,-9.894847603819581394e+00
1.551577578878944053e+01,-3.753155157757888105e+00,-3.457078214893303247e+00
1.551677583879193989e+01,-3.753355167758388067e+00,-3.666120599878730513e+00
1.551777588879444103e+01,-3.753555177758888473e+00,-8.313311980587990035e+00
1.551877593879694039e+01,-3.753755187759387990e+00,-2.440497894081230523e+00
1.551977598879943976e+01,-3.753955197759887952e+00,-2.301483465104556370e+00
1.552077603880194090e+01,-3.754155207760388357e+00,-5.107054743014828091e+00
1.552177608880444026e+01,-3.754355217760888319e+00,-3.978033476551919190e+00
1.552277613880694140e+01,-3.754555227761388281e+00,-5.440049546741962061e+00
1.552377618880944077e+01,-3.754755237761888242e+00,-8.614050657798918209e+00
1.552477623881194191e+01,-3.754955247762388648e+00,-1.280939920163047674e+01
1.552577628881444127e+01,-3.755155257762888166e+00,-7.566386380614114060e+00
1.552677633881694064e+01,-3.755355267763388127e+00,-1.354441733397492964e+00
1.552777638881944178e+01,-3.755555277763888533e+00,-1.435247877127542981e+00
1.552877643882194114e+01,-3.755755287764388495e+00,-7.313857545345404887e+00
1.552977648882444228e+01,-3.755955297764888456e+00,-2.573670865001299823e+00
1.553077653882694165e+01,-3.756155307765388418e+00,-3.331674619732886811e+00
1.553177658882944279e+01,-3.756355317765888824e+00,-2.655760486154792321e+00
1.553277663883194215e+01,-3.756555327766388341e+00,-1.475983091268899594e+00
1.553377668883444152e+01,-3.756755337766888303e+00,-2.524244212972428514e+00
1.553477673883694266e+01,-3.756955347767388709e+00,-2.726794099047546549e+00
1.553577678883944202e+01,-3.757155357767888670e+00,-8.677099720202152255e+00
1.553677683884194316e+01,-3.757355367768388632e+00,-1.262465576129875089e+00
1.553777688884444252e+01,-3.757555377768888594e+00,-4.871032411443791510e+00
1.553877693884694366e+01,-3.757755387769388999e+00,-2.390428503403013938e+00
1.553977698884944303e+01,-3.757955397769888517e+00,-1.435999186162908181e+01
1.554077703885194239e+01,-3.758155407770388479e+00,-6.071036913834150894e+00
1.554177708885444353e+01,-3.758355417770888884e+00,-2.331756400066502088e+00
1.554277713885694290e+01,-3.758555427771388846e+00,-2.864483563115331144e+00
1.554377718885944404e+01,-3.758755437771888808e+00,-2.081457095417543091e+00
1.554477723886194340e+01,-3.758955447772388769e+00,-1.918695640974203087e+00
1.554577728886444454e+01,-3.759155457772889175e+00,-1.252302956116968247e+01
1.554677733886694391e+01,-3.759355467773388693e+00,-4.545834823904353783e+00
1.554777738886944327e+01,-3.759555477773888654e+00,-5.198979173365911421e+00
1.554877743887194441e+01,-3.759755487774389060e+00,-4.653863851534812746e+00
1.554977748887444378e+01,-3.759955497774889022e+00,-8.860462057160454208e+00
1.555077753887694492e+01,-3.760155507775388983e+00,-3.208445330728574518e+00
1.555177758887944428e+01,-3.760355517775888945e+00,-5.432557092921346253e+00
1.555277763888194542e+01,-3.760555527776389351e+00,-5.196421947624204840e+00
1.555377768888444479e+01,-3.760755537776888868e+00,-1.955497529469127915e+00
1.555477773888694415e+01,-3.760955547777388830e+00,-3.910150919556411253e+00
1.555577778888944529e+01,-3.761155557777889236e+00,-5.134363443008779448e+00
1.555677783889194465e+01,-3.761355567778389197e+00,-2.155407677443854642e+00
1.555777788889444579e+01,-3.761555577778889159e+00,-4.371932816666836530e+00
1.555877793889694516e+01,-3.761755587779389121e+00,-1.462070536335786208e+00
1.555977798889944630e+01,-3.761955597779889526e+00,-2.059482420184039597e+00
1.556077803890194566e+01,-3.762155607780389044e+00,-4.453760938590145102e+00
1.556177808890444503e+01,-3.762355617780889006e+00,-1.242958824120387495e+00
1.556277813890694617e+01,-3.762555627781389411e+00,-4.506323658496130591e+00
1.556377818890944553e+01,-3.762755637781889373e+00,-5.840472426085412394e+00
1.556477823891194667e+01,-3.762955647782389335e+00,-6.007200709271451444e+00
1.556577828891444604e+01,-3.763155657782889296e+00,-8.863081054829260452e+00
1.556677833891694718e+01,-3.763355667783389702e+00,-5.000000000000000000e+01
1.556777838891944654e+01,-3.763555677783889220e+00,-2.763773162979067166e+00
1.556877843892194591e+01,-3.763755687784389181e+00,-3.359854221671787489e+00
1.556977848892444705e+01,-3.763955697784889587e+00,-4.120771785633364104e+00
1.557077853892694641e+01,-3.764155707785389549e+00,-1.217105978144239709e+00
1.557177858892944755e+01,-3.764355717785889510e+00,-5.000000000000000000e+01
1.557277863893194692e+01,-3.764555727786389472e+00,-8.588168920283369090e+00
1.557377868893444806e+01,-3.764755737786889878e+00,-6.551567722991596732e+00
1.557477873893694742e+01,-3.764955747787389395e+00,-6.693074803255888661e+00
1.557577878893944678e+01,-3.765155757787889357e+00,-3.577499275729293160e+00
1.557677883894194792e+01,-3.765355767788389763e+00,-3.890985798751242619e+00
1.557777888894444729e+01,-3.765555777788889724e+00,-2.897626991022774767e+00
1.557877893894694843e+01,-3.765755787789389686e+00,-2.397580399160919917e+00
1.557977898894944779e+01,-3.765955797789889647e+00,-9.469494770724301347e+00
1.558077903895194893e+01,-3.766155807790390053e+00,-6.672232719370853715e+00
1.558177908895444830e+01,-3.766355817790889571e+00,-5.466921227812057360e+00
1.558277913895694766e+01,-3.766555827791389532e+00,-4.685510416979145276e+00
1.558377918895944880e+01,-3.766755837791889938e+00,-4.992404368240044854e-01
1.558477923896194817e+01,-3.766955847792389900e+00,-8.975133098511925311e+00
1.558577928896444931e+01,-3.767155857792889861e+00,-2.282887134671736540e+00
1.558677933896694867e+01,-3.767355867793389823e+00,-7.075185237037392660e+00
1.558777938896944981e+01,-3.767555877793890229e+00,-3.342929474453267158e+00
1.558877943897194918e+01,-3.767755887794389746e+00,-4.943815240970355518e+00
1.558977948897444854e+01,-3.767955897794889708e+00,-3.600861731216897343e+00
1.559077953897694968e+01,-3.768155907795390114e+00,-2.830992508655890916e+00
1.559177958897944904e+01,-3.768355917795890075e+00,-2.722437928908952198e+00
1.559277963898195019e+01,-3.768555927796390037e+00,-4.180469167900266569e+00
1.559377968898444955e+01,-3.768755937796889999e+00,-8.356429661375797124e+00
1.559477973898695069e+01,-3.768955947797390404e+00,-2.410928366127700784e+00
1.559577978898945005e+01,-3.769155957797889922e+00,-4.285239064870439485e+00
1.559677983899194942e+01,-3.769355967798389884e+00,-3.864133076815641221e+00
1.559777988899445056e+01,-3.769555977798890289e+00,-5.800260320301933170e+00
1.559877993899694992e+01,-3.769755987799390251e+00,-2.321265250920027778e+00
1.559977998899945106e+01,-3.769955997799890213e+00,-3.317047883470265024e+00
1.560078003900195043e+01,-3.770156007800390174e+00,-5.683471841535087776e+00
1.560178008900445157e+01,-3.770356017800890580e+00,-5.000000000000000000e+01
1.560278013900695093e+01,-3.770556027801390098e+00,-4.268068311523341762e+00
1.560378018900945030e+01,-3.770756037801890059e+00,-2.175330502008888889e+00
1.560478023901195144e+01,-3.770956047802390465e+00,-4.245337208540219009e+00
1.560578028901445080e+01,-3.771156057802890427e+00,-3.283302161648121498e+00
1.560678033901695194e+01,-3.771356067803390388e+00,-9.172720623856589484e-01
1.560778038901945131e+01,-3.771556077803890350e+00,-4.713356030169074451e+00
1.560878043902195245e+01,-3.771756087804390756e+00,-9.700723595304238112e-01
1.560978048902445181e+01,-3.771956097804890273e+00,-7.228313956494724302e+00
1.561078053902695117e+01,-3.772156107805390235e+00,-3.964609532435424022e+00
1.561178058902945232e+01,-3.772356117805890641e+00,-9.910055119010262592e-01
1.561278063903195168e+01,-3.772556127806390602e+00,-9.512572659080440474e-01
1.561378068903445282e+01,-3.772756137806890564e+00,-1.642065414345732277e+00
1.561478073903695218e+01,-3.772956147807390526e+00,-3.821698805483940475e+00
1.561578078903945332e+01,-3.773156157807890931e+00,-2.845795069007977851e+00
1.561678083904195269e+01,-3.773356167808390449e+00,-6.893103940271354091e+00
1.561778088904445205e+01,-3.773556177808890411e+00,-3.029051956787485178e+00
1.561878093904695319e+01,-3.773756187809390816e+00,-4.174426599914113467e+00
1.561978098904945256e+01,-3.773956197809890778e+00,-4.880311068169742583e+00
1.562078103905195370e+01,-3.774156207810390740e+00,-4.046294623824347347e+00
1.562178108905445306e+01,-3.774356217810890701e+00,-3.598838939842307738e+00
1.562278113905695420e+01,-3.774556227811391107e+00,-1.115779916989645315e+01
1.562378118905945357e+01,-3.774756237811890625e+00,-4.560379519771242229e+00
1.562478123906195293e+01,-3.774956247812390586e+00,-2.025160328712337865e+00
1.562578128906445407e+01,-3.775156257812890992e+00,-4.282319000199628078e+00
1.562678133906695344e+01,-3.775356267813390954e+00,-3.318772410027071462e+00
1.562778138906945458e+01,-3.775556277813890915e+00,-2.458365206480253473e+00
1.562878143907195394e+01,-3.775756287814390877e+00,-2.846022440704951251e+00
1.562978148907445508e+01,-3.775956297814891283e+00,-2.382782254326276217e+00
1.563078153907695445e+01,-3.776156307815390800e+00,-2.753421436748743290e+00
1.563178158907945381e+01,-3.776356317815890762e+00,-5.000000000000000000e+01
1.563278163908195495e+01,-3.776556327816391168e+00,-1.244390254418602559e+01
1.563378168908445431e+01,-3.776756337816891129e+00,-6.081297588863078474e+00
1.563478173908695545e+01,-3.776956347817391091e+00,-2.395108557216382827e+00
1.563578178908945482e+01,-3.777156357817891053e+00,-5.412960349700761675e+00
1.563678183909195596e+01,-3.777356367818391458e+00,-4.236173755891449844e+00
1.563778188909445532e+01,-3.777556377818890976e+00,-2.758460018437183248e+00
1.563878193909695469e+01,-3.777756387819390937e+00,-4.575147629149867612e+00
1.563978198909945583e+01,-3.777956397819891343e+00,-2.488435040770056617e+00
1.564078203910195519e+01,-3.778156407820391305e+00,-5.059012223908530004e+00
1.564178208910445633e+01,-3.778356417820891267e+00,-4.833481675439347036e+00
1.564278213910695570e+01,-3.778556427821391228e+00,-2.619723521568721125e+00
1.564378218910945684e+01,-3.778756437821891634e+00,-4.106601318032920389e+00
1.564478223911195620e+01,-3.778956447822391151e+00,-5.108020140825441757e+00
1.564578228911445557e+01,-3.779156457822891113e+00,-6.263663884483083422e+00
1.564678233911695671e+01,-3.779356467823391519e+00,-5.148242463240069178e+00
1.564778238911945607e+01,-3.779556477823891480e+00,-2.176523193783150401e+00
1.564878243912195721e+01,-3.779756487824391442e+00,-3.087804369391616177e+00
1.564978248912445657e+01,-3.779956497824891404e+00,-9.956983206169736089e-01
1.565078253912695772e+01,-3.780156507825391810e+00,-6.891444067564593823e+00
1.565178258912945708e+01,-3.780356517825891327e+00,-3.533792136185439858e+00
1.565278263913195644e+01,-3.780556527826391289e+00,-3.501882703275576159e+00
1.565378268913445758e+01,-3.780756537826891694e+00,-1.088308079731794820e+01
1.565478273913695695e+01,-3.780956547827391656e+00,-1.788651315016936749e+00
1.565578278913945809e+01,-3.781156557827891618e+00,-3.662751509881529088e+00
1.565678283914195745e+01,-3.781356567828391579e+00,-6.020834318624459058e+00
1.565778288914445859e+01,-3.781556577828891985e+00,-2.061520030011009474e+00
1.565878293914695796e+01,-3.781756587829391503e+00,-2.240478282882551575e+00
1.565978298914945732e+01,-3.781956597829891464e+00,-3.493770668641580812e+00
1.566078303915195846e+01,-3.782156607830391870e+00,-7.114906000888496784e+00
1.566178308915445783e+01,-3.782356617830891832e+00,-3.000804904296478171e+00
1.566278313915695897e+01,-3.782556627831391793e+00,-6.340872140018962710e+00
1.566378318915945833e+01,-3.782756637831891755e+00,-1.094729885961322591e+00
1.566478323916195947e+01,-3.782956647832392161e+00,-5.614243894120618528e+00
1.566578328916445884e+01,-3.783156657832891678e+00,-2.582680985401026863e+00
1.566678333916695820e+01,-3.783356667833391640e+00,-1.561756161492535355e+01
1.566778338916945934e+01,-3.783556677833892046e+00,-2.761443307137146252e+00
1.566878343917195870e+01,-3.783756687834392007e+00,-2.429370993604884177e+00
1.566978348917445985e+01,-3.783956697834891969e+00,-6.398407300636080208e+00
1.567078353917695921e+01,-3.784156707835391931e+00,-5.143471930090425914e+00
1.567178358917946035e+01,-3.784356717835892336e+00,-3.070014083119732451e+00
1.567278363918195971e+01,-3.784556727836391854e+00,-4.046190281952427803e+00
1.567378368918445908e+01,-3.784756737836891816e+00,-3.366965947554356298e+00
1.567478373918696022e+01,-3.784956747837392221e+00,-4.358351847813853652e+00
1.567578378918945958e+01,-3.785156757837892183e+00,-6.613062739060384665e+00
1.567678383919196072e+01,-3.785356767838392145e+00,-4.206803669979109372e+00
1.567778388919446009e+01,-3.785556777838892106e+00,-6.150775585652036526e+00
1.567878393919696123e+01,-3.785756787839392512e+00,-7.469199453419492762e+00
1.567978398919946059e+01,-3.785956797839892030e+00,-2.772151937164633040e+00
1.568078403920195996e+01,-3.786156807840391991e+00,-3.586627064216081351e+00
1.568178408920446110e+01,-3.786356817840892397e+00,-1.882047933312088750e+00
1.568278413920696046e+01,-3.786556827841392359e+00,-5.338605092673290642e+00
1.568378418920946160e+01,-3.786756837841892320e+00,-4.493932227226513199e+00
1.568478423921196097e+01,-3.786956847842392282e+00,-3.193325710612633372e+00
1.568578428921446211e+01,-3.787156857842892688e+00,-4.582646680467751921e+00
1.568678433921696147e+01,-3.787356867843392205e+00,-2.303999815703098086e+00
1.568778438921946083e+01,-3.787556877843892167e+00,-5.884988081000011917e+00
1.568878443922196197e+01,-3.787756887844392573e+00,-4.540364791544664769e+00
1.568978448922446134e+01,-3.787956897844892534e+00,-3.636847016677510869e+00
1.569078453922696248e+01,-3.788156907845392496e+00,-3.731523683555124205e+00
1.569178458922946184e+01,-3.788356917845892458e+00,-2.312025281102005891e+00
1.569278463923196298e+01,-3.788556927846392863e+00,-5.000000000000000000e+01
1.569378468923446235e+01,-3.788756937846892381e+00,-8.737931253194673786e+00
1.569478473923696171e+01,-3.788956947847392343e+00,-2.458753860904385302e+00
1.569578478923946285e+01,-3.789156957847892748e+00,-5.321356925849858754e+00
1.569678483924196222e+01,-3.789356967848392710e+00,-6.332338169965685992e+00
1.569778488924446336e+01,-3.789556977848892672e+00,-8.308625757605565099e+00
1.569878493924696272e+01,-3.789756987849392633e+00,-4.835033001974132993e+00
1.569978498924946386e+01,-3.789956997849893039e+00,-3.969860500640306711e+00
1.570078503925196323e+01,-3.790157007850392556e+00,-5.034930638577082895e+00
1.570178508925446259e+01,-3.790357017850892518e+00,-4.787174142212227146e+00
1.570278513925696373e+01,-3.790557027851392924e+00,-6.675212573567318231e+00
1.570378518925946310e+01,-3.790757037851892886e+00,-1.853201258849223931e+00
1.570478523926196424e+01,-3.790957047852392847e+00,-1.249454233939463776e+01
1.570578528926446360e+01,-3.791157057852892809e+00,-2.254993035741274632e+00
1.570678533926696474e+01,-3.791357067853393215e+00,-7.508118958133750631e+00
1.570778538926946410e+01,-3.791557077853892732e+00,-3.080100354233588078e+00
1.570878543927196347e+01,-3.791757087854392694e+00,-2.573705053523005937e+00
1.570978548927446461e+01,-3.791957097854893100e+00,-3.010228360295405636e+00
1.571078553927696397e+01,-3.792157107855393061e+00,-3.190936743469547476e+00
1.571178558927946511e+01,-3.792357117855893023e+00,-1.595161791567797138e+00
1.571278563928196448e+01,-3.792557127856392984e+00,-4.690431605039031560e+00
1.571378568928446562e+01,-3.792757137856893390e+00,-1.654303718520731881e+00
1.571478573928696498e+01,-3.792957147857392908e+00,-3.546213804970555383e+00
1.571578578928946435e+01,-3.793157157857892869e+00,-6.974249060773329845e+00
1.571678583929196549e+01,-3.793357167858393275e+00,-3.059906238373786724e+00
1.571778588929446485e+01,-3.793557177858893237e+00,-2.109246832789373638e+00
1.571878593929696599e+01,-3.793757187859393198e+00,-4.824839247108346107e+00
1.571978598929946536e+01,-3.793957197859893160e+00,-4.492777970516017128e+00
1.572078603930196650e+01,-3.794157207860393566e+00,-3.354690899246456581e+00
1.572178608930446586e+01,-3.794357217860893083e+00,-5.778367439336817846e+00
1.572278613930696523e+01,-3.794557227861393045e+00,-3.694105700527079428e+00
1.572378618930946637e+01,-3.794757237861893451e+00,-4.643366741381949048e+00
1.572478623931196573e+01,-3.794957247862393412e+00,-9.507160078837355144e+00
1.572578628931446687e+01,-3.795157257862893374e+00,-4.501841727566588069e+00
1.572678633931696623e+01,-3.795357267863393336e+00,-2.800295664768841952e+00
1.572778638931946738e+01,-3.795557277863893741e+00,-1.767683985024002480e+00
1.572878643932196674e+01,-3.795757287864393259e+00,-4.440559924512085033e+00
1.572978648932446610e+01,-3.795957297864893221e+00,-2.694732595331554403e+00
1.573078653932696724e+01,-3.796157307865393626e+00,-4.352924170068058984e+00
1.573178658932946661e+01,-3.796357317865893588e+00,-4.377285000755112065e+00
1.573278663933196775e+01,-3.796557327866393550e+00,-4.450794293289370707e+00
1.573378668933446711e+01,-3.796757337866893511e+00,-2.353605652834519724e+00
1.573478673933696825e+01,-3.796957347867393917e+00,-3.397830279596497860e+00
1.573578678933946762e+01,-3.797157357867893435e+00,-8.482536041578010000e+00
1.573678683934196698e+01,-3.797357367868393396e+00,-3.356481359852661051e+00
1.573778688934446812e+01,-3.797557377868893802e+00,-7.590198371886202722e+00
1.573878693934696749e+01,-3.797757387869393764e+00,-2.148110707564545141e+00
1.573978698934946863e+01,-3.797957397869893725e+00,-5.164368083576773572e+00
1.574078703935196799e+01,-3.798157407870393687e+00,-2.704225535562089000e+00
1.574178708935446913e+01,-3.798357417870894093e+00,-4.879913458579126839e+00
1.574278713935696850e+01,-3.798557427871393610e+00,-2.739536748836854496e+00
1.574378718935946786e+01,-3.798757437871893572e+00,-1.996264330643614748e+00
1.574478723936196900e+01,-3.798957447872393978e+00,-2.519680095244508422e+00
1.574578728936446836e+01,-3.799157457872893939e+00,-3.312495777830148036e+00
1.574678733936696950e+01,-3.799357467873393901e+00,-4.788602124753801093e+00
1.574778738936946887e+01,-3.799557477873893863e+00,-3.472263539230239004e+00
1.574878743937197001e+01,-3.799757487874394268e+00,-9.363715528387999143e+00
1.574978748937446937e+01,-3.799957497874893786e+00,-4.559802129076683030e+00
1.575078753937696874e+01,-3.800157507875393748e+00,-2.832116500145407390e+00
1.575178758937946988e+01,-3.800357517875894153e+00,-1.378326903924871560e+00
1.575278763938196924e+01,-3.800557527876394115e+00,-7.019290798762084727e+00
1.575378768938447038e+01,-3.800757537876894077e+00,-1.552900375039027114e+00
1.575478773938696975e+01,-3.800957547877394038e+00,-2.374585970169539095e+00
1.575578778938947089e+01,-3.801157557877894444e+00,-3.966352636934611819e+00
1.575678783939197025e+01,-3.801357567878393962e+00,-2.227758618066107754e+00
1.575778788939446962e+01,-3.801557577878893923e+00,-4.660083937844962776e+00
1.575878793939697076e+01,-3.801757587879394329e+00,-3.125232593782488077e+00
1.575978798939947012e+01,-3.801957597879894291e+00,-2.513445307158952868e+00
1.576078803940197126e+01,-3.802157607880394252e+00,-6.414366745910585976e+00
1.576178808940447063e+01,-3.802357617880894214e+00,-4.118882129445992746e+00
1.576278813940697177e+01,-3.802557627881394620e+00,-7.707335180448059653e+00
1.576378818940947113e+01,-3.802757637881894137e+00,-5.000000000000000000e+01
1.576478823941197049e+01,-3.802957647882394099e+00,-8.549858613025758558e+00
1.576578828941447163e+01,-3.803157657882894505e+00,-7.655793529048285251e+00
1.576678833941697100e+01,-3.803357667883394466e+00,-2.710394267234155219e+00
1.576778838941947214e+01,-3.803557677883894428e+00,-4.378693322545459843e+00
1.576878843942197150e+01,-3.803757687884394389e+00,-3.652137552552555455e+00
1.576978848942447264e+01,-3.803957697884894795e+00,-2.871805838662198518e+00
1.577078853942697201e+01,-3.804157707885394313e+00,-5.229276893685308458e+00
1.577178858942947137e+01,-3.804357717885894274e+00,-2.105838580107505909e+00
1.577278863943197251e+01,-3.804557727886394680e+00,-4.582925700158618554e+00
1.577378868943447188e+01,-3.804757737886894642e+00,-6.181842171111377127e+00
1.577478873943697302e+01,-3.804957747887394603e+00,-3.699171323633518416e+00
1.577578878943947238e+01,-3.805157757887894565e+00,-5.727114355725896111e+00
1.577678883944197352e+01,-3.805357767888394971e+00,-3.352260036102748586e+00
1.577778888944447289e+01,-3.805557777888894488e+00,-2.766564111983336627e+00
